DayofYear,Unnamed: 0,ANON_ID,HH,GASKWH,Month,WeekofYear,Power
15,6139825.097579765,8147.390993130898,23.49313089811902,0.35113427735108604,1.0,2.4446620016691276,0.7022685547021721
16,6137090.685617337,8114.247639168988,23.587534812253914,0.3926688475194303,1.0,2.4460450078427605,0.7853376950388606
17,6185528.8239747025,8106.441388782419,23.57400664366935,0.37012011884665436,1.0,2.4497253098249647,0.7402402376933087
18,6171623.968402499,8133.218586764941,23.568530684185227,0.365036765111973,1.0,3.0,0.730073530223946
19,6171533.391500467,8089.7085414183075,23.61549118793698,0.3228691685078697,1.0,3.4460482649740634,0.6457383370157393
20,6108649.046811636,8102.569211610307,23.556566720950283,0.339672029126997,1.0,3.44614745984609,0.679344058253994
21,6111600.95959596,8141.925797659131,23.591919191919192,0.36159232582494893,1.0,3.444572711239378,0.7231846516498979
22,6128620.515375311,8138.718055643981,23.476634621506335,0.35179175025635806,1.0,3.446043165467626,0.7035835005127161
23,6133698.834577755,8105.30039907312,23.579331874356335,0.31424763897714686,1.0,3.454589340885685,0.6284952779542937
24,6167616.50579659,8127.798130961174,23.489739554899,0.3309292786701771,1.0,3.4561482385433058,0.6618585573403541
25,6157877.746823724,8113.832758730767,23.491189427312776,0.3404164904144614,1.0,4.0,0.6808329808289229
26,6152469.43777864,8162.016249919235,23.54897589972217,0.32959029665158557,1.0,4.446824319958648,0.6591805933031711
