,Demand
10560,1.038994906
10561,1.064010169
10562,1.07673909
10563,1.061702617
10564,1.061852754
10565,1.07627087
10566,1.081766157
10567,1.069549676
10568,1.07940904
10569,1.130252385
10570,1.237504966
10571,1.355167485
10572,1.476088214
10573,1.587818653
10574,1.634951724
10575,1.592543592
10576,1.580777646
10577,1.517133636
10578,1.480063837
10579,1.428327212
10580,1.417350878
10581,1.401451716
10582,1.419625503
10583,1.399238289
10584,1.361600069
10585,1.330420345
10586,1.319781138
10587,1.303575058
10588,1.327763778
10589,1.348999739
10590,1.430491608
10591,1.496988762
10592,1.629708363
10593,1.682939447
10594,1.707265997
10595,1.694770488
10596,1.69666121
10597,1.697332217
10598,1.671476225
10599,1.675568533
10600,1.707073898
10601,1.677097028
10602,1.64485772
10603,1.551901696
10604,1.414599317
10605,1.25682411
10606,1.146332989
10607,1.044461369
10608,1.037064702
10609,1.062160824
10610,1.074862157
10611,1.059754873
10612,1.059796047
10613,1.074096324
10614,1.079434881
10615,1.067045073
10616,1.076917321
10617,1.127520928
10618,1.234472235
10619,1.351890876
10620,1.472354245
10621,1.583206887
10622,1.629711717
10623,1.58714406
10624,1.575613176
10625,1.512516572
10626,1.476147536
10627,1.424942091
10628,1.414406084
10629,1.398693829
10630,1.416985613
10631,1.396732352
10632,1.359151468
10633,1.328013022
10634,1.317413286
10635,1.30124699
10636,1.325470659
10637,1.346712027
10638,1.428150191
10639,1.494519772
10640,1.627010383
10641,1.679948906
10642,1.704054556
10643,1.691396921
10644,1.69309047
10645,1.693589842
10646,1.667674532
10647,1.671781191
10648,1.703324858
10649,1.673391798
10650,1.641216713
10651,1.54838944
10652,1.411378699
10653,1.254268251
10654,1.144045972
10655,1.042450307
10656,1.026329492
10657,1.059868982
10658,1.07306387
10659,1.055293641
10660,1.050596774
10661,1.060114308
10662,1.059205004
10663,1.039517218
10664,1.057798773
10665,1.103230378
10666,1.203538188
10667,1.323110275
10668,1.437439563
10669,1.530973326
10670,1.563993724
10671,1.510586066
10672,1.505288274
10673,1.463591228
10674,1.459319076
10675,1.430235421
10676,1.433298059
10677,1.421684032
10678,1.444428239
10679,1.432352937
10680,1.399062148
10681,1.372428584
10682,1.36207791
10683,1.351891255
10684,1.38366674
10685,1.411453061
10686,1.494885373
10687,1.560030482
10688,1.683722429
10689,1.72391873
10690,1.739661331
10691,1.719331765
10692,1.706108928
10693,1.690682373
10694,1.653837814
10695,1.652034522
10696,1.681910892
10697,1.654261651
10698,1.622849052
10699,1.521710047
10700,1.382406871
10701,1.239273099
10702,1.118606745
10703,1.023271728
10704,1.026129639
10705,1.059663177
10706,1.072853527
10707,1.055079301
10708,1.050377529
10709,1.059889094
10710,1.05897163
10711,1.039275577
10712,1.057542432
10713,1.102953021
10714,1.203234699
10715,1.322770972
10716,1.437052898
10717,1.530506557
10718,1.563471746
10719,1.510064505
10720,1.504785058
10721,1.463117332
10722,1.458873559
10723,1.429815714
10724,1.432908974
10725,1.421311203
10726,1.444062043
10727,1.43198819
10728,1.398696483
10729,1.372059502
10730,1.361713461
10731,1.351520324
10732,1.383285638
10733,1.41105992
10734,1.494481386
10735,1.559612337
10736,1.683291721
10737,1.723474893
10738,1.739205132
10739,1.718869479
10740,1.705650114
10741,1.690232309
10742,1.653401334
10743,1.651611408
10744,1.68149599
10745,1.653847984
10746,1.622442228
10747,1.521336098
10748,1.3820752
10749,1.239000414
10750,1.118389252
10751,1.023077828
10752,1.04533356
10753,1.070093443
10754,1.082909496
10755,1.06809667
10756,1.068590956
10757,1.083381253
10758,1.089371557
10759,1.077702508
10760,1.08752118
10761,1.139121707
10762,1.247325833
10763,1.365758612
10764,1.488123865
10765,1.602626725
10766,1.651744028
10767,1.609839739
10768,1.597331374
10769,1.531958443
10770,1.492675361
10771,1.439261067
10772,1.426894005
10773,1.410404519
10774,1.428205624
10775,1.407395334
10776,1.369576027
10777,1.338265929
10778,1.327502058
10779,1.311170323
10780,1.335248661
10781,1.356467544
10782,1.438129036
10783,1.505029117
10784,1.638471951
10785,1.692627062
10786,1.7176513
10787,1.705667848
10788,1.708181321
10789,1.709394414
10790,1.683725773
10791,1.687772757
10792,1.71915715
10793,1.689041911
10794,1.656599759
10795,1.563237087
10796,1.425013602
10797,1.265138826
10798,1.153798598
10799,1.051055403
10800,1.045346348
10801,1.070107098
10802,1.082922856
10803,1.06810927
10804,1.068602388
10805,1.083391421
10806,1.089380044
10807,1.077709137
10808,1.087527946
10809,1.139125903
10810,1.247326798
10811,1.365756962
10812,1.488117309
10813,1.602610756
10814,1.651721321
10815,1.609815322
10816,1.597309478
10817,1.531942418
10818,1.49266685
10819,1.439258252
10820,1.426895912
10821,1.410408431
10822,1.428210802
10823,1.407401949
10824,1.369583256
10825,1.3382736
10826,1.327510153
10827,1.311178845
10828,1.335257557
10829,1.356476499
10830,1.438137414
10831,1.505036127
10832,1.638476506
10833,1.692628479
10834,1.717650348
10835,1.705665157
10836,1.708176516
10837,1.709387768
10838,1.683718491
10839,1.687765629
10840,1.719150433
10841,1.689035664
10842,1.656594201
10843,1.563232909
10844,1.425012552
10845,1.265144905
10846,1.153807559
10847,1.051067325
10848,1.044023113
10849,1.068839733
10850,1.081636429
10851,1.066773916
10852,1.067191744
10853,1.081899355
10854,1.087779683
10855,1.075989014
10856,1.085816726
10857,1.137249033
10858,1.245241759
10859,1.363503413
10860,1.485547741
10861,1.599434665
10862,1.648111139
10863,1.606094914
10864,1.593751489
10865,1.528762666
10866,1.489971298
10867,1.436929725
10868,1.424871634
10869,1.408513298
10870,1.426397201
10871,1.405680904
10872,1.367901828
10873,1.336620694
10874,1.32588452
10875,1.309580701
10876,1.333683562
10877,1.354906239
10878,1.436530046
10879,1.503340611
10880,1.636622768
10881,1.690572592
10882,1.715441827
10883,1.703344614
10884,1.705719733
10885,1.706812393
10886,1.681102129
10887,1.685159183
10888,1.716570451
10889,1.686485953
10890,1.654088867
10891,1.560816537
10892,1.422797691
10893,1.263389366
10894,1.15223778
10895,1.04968822
10896,1.045955157
10897,1.070709578
10898,1.083527496
10899,1.068719453
10900,1.069221099
10901,1.084019356
10902,1.090020247
10903,1.078362907
10904,1.088180708
10905,1.13979743
10906,1.248021907
10907,1.36647116
10908,1.488867307
10909,1.603429463
10910,1.652589203
10911,1.61069569
10912,1.598171447
10913,1.532761539
10914,1.49343112
10915,1.439980944
10916,1.427584138
10917,1.411082027
10918,1.428875162
10919,1.408055823
10920,1.370232642
10921,1.338919756
10922,1.328153219
10923,1.311818797
10924,1.335894774
10925,1.357113292
10926,1.438778411
10927,1.505687109
10928,1.639145412
10929,1.693320286
10930,1.718359445
10931,1.706386945
10932,1.708913737
10933,1.710138423
10934,1.68447379
10935,1.688519805
10936,1.71990161
10937,1.689783412
10938,1.657336922
10939,1.563965553
10940,1.425722367
10941,1.265802687
10942,1.154444298
10943,1.051682463
10944,1.054945806
10945,1.079347433
10946,1.09228572
10947,1.077786632
10948,1.0787637
10949,1.094076103
10950,1.100760829
10951,1.089859736
10952,1.099621323
10953,1.152284048
10954,1.261823028
10955,1.381336351
10956,1.505728021
10957,1.624120115
10958,1.676020954
10959,1.63482347
10960,1.62127362
10961,1.553475309
10962,1.51108737
10963,1.455319591
10964,1.441001577
10965,1.423683967
10966,1.440962265
10967,1.419558471
10968,1.381485129
10969,1.349992138
10970,1.339053387
10971,1.322545379
10972,1.34646887
10973,1.367663796
10974,1.449563239
10975,1.517028557
10976,1.651485966
10977,1.706937326
10978,1.732940301
10979,1.721675177
10980,1.725062263
10981,1.727035809
10982,1.70162999
10983,1.705613393
10984,1.736828081
10985,1.706518735
10986,1.67379203
10987,1.5798589
10988,1.440343261
10989,1.277523149
10990,1.164991769
10991,1.061025905
10992,1.040943172
10993,1.074819253
10994,1.088270739
10995,1.070726547
10996,1.066307025
10997,1.076162058
10998,1.075714121
10999,1.056493787
11000,1.075606554
11001,1.12222654
11002,1.224011938
11003,1.34560913
11004,1.462616466
11005,1.56067963
11006,1.596821831
11007,1.543390539
11008,1.537055442
11009,1.493700539
11010,1.487823678
11011,1.457280639
11012,1.458611789
11013,1.446078521
11014,1.468447709
11015,1.456290499
11016,1.423051582
11017,1.396611257
11018,1.38599861
11019,1.376178486
11020,1.408529016
11021,1.436996145
11022,1.521041724
11023,1.586987389
11024,1.711389697
11025,1.752328373
11026,1.768769983
11027,1.748784584
11028,1.735365426
11029,1.71944417
11030,1.681831458
11031,1.679272402
11032,1.708684417
11033,1.680965369
11034,1.649165828
11035,1.546167909
11036,1.40447416
11037,1.258005027
11038,1.134217926
11039,1.037548818
11040,1.033578626
11041,1.067256395
11042,1.080556699
11043,1.062879331
11044,1.058296403
11045,1.067952588
11046,1.067232823
11047,1.047737076
11048,1.06636011
11049,1.112279927
11050,1.213194761
11051,1.333598803
11052,1.449028289
11053,1.544422825
11054,1.578725725
11055,1.525308357
11056,1.519584418
11057,1.477206291
11058,1.47227489
11059,1.44259169
11060,1.444942997
11061,1.432951326
11062,1.455541468
11063,1.443432516
11064,1.410163037
11065,1.383608859
11066,1.373150562
11067,1.363114486
11068,1.395126211
11069,1.423192222
11070,1.506876477
11071,1.572350471
11072,1.696334249
11073,1.736835533
11074,1.752865302
11075,1.732677127
11076,1.719373636
11077,1.703743849
11078,1.666583716
11079,1.664469941
11080,1.694155544
11081,1.666477625
11082,1.634906062
11083,1.533003376
11084,1.392718103
11085,1.248214095
11086,1.126265674
11087,1.030382584
11088,1.051876876
11089,1.076456872
11090,1.089334301
11091,1.07467901
11092,1.07541571
11093,1.090468167
11094,1.096807154
11095,1.085523711
11096,1.095313719
11097,1.147447597
11098,1.25632198
11099,1.375297322
11100,1.498680079
11101,1.615135801
11102,1.665650773
11103,1.624101385
11104,1.61107007
11105,1.544479307
11106,1.503637214
11107,1.449041188
11108,1.435694514
11109,1.418789211
11110,1.436327804
11111,1.415219505
11112,1.377272641
11113,1.345870709
11114,1.335019027
11115,1.318598782
11116,1.342599368
11117,1.363806222
11118,1.445587194
11119,1.512771091
11120,1.646723364
11121,1.701529347
11122,1.727045028
11123,1.715422263
11124,1.718374395
11125,1.719969326
11126,1.694432654
11127,1.698447713
11128,1.729746893
11129,1.699534189
11130,1.666949157
11131,1.573300047
11132,1.434427746
11133,1.273074058
11134,1.161135728
11135,1.057778607
11136,1.053385475
11137,1.077920705
11138,1.090813408
11139,1.076197319
11140,1.076994346
11141,1.092112043
11142,1.098537802
11143,1.087350319
11144,1.097133194
11145,1.149399799
11146,1.25844098
11147,1.377551342
11148,1.501187311
11149,1.618129014
11150,1.668991804
11151,1.627530735
11152,1.614369281
11153,1.547475454
11154,1.506245392
11155,1.451355285
11156,1.437764829
11157,1.420756046
11158,1.438229313
11159,1.417046851
11160,1.379068244
11161,1.347643459
11162,1.336769925
11163,1.320327653
11164,1.34430889
11165,1.365512751
11166,1.447323456
11167,1.514577983
11168,1.648657032
11169,1.703624989
11170,1.729262969
11171,1.717729962
11172,1.720791257
11173,1.722481212
11174,1.69697738
11175,1.700984494
11176,1.732262469
11177,1.70202551
11178,1.669404922
11179,1.57568453
11180,1.436650767
11181,1.274929043
11182,1.162841872
11183,1.059331972
11184,1.05732549
11185,1.081715855
11186,1.094657984
11187,1.080168759
11188,1.081161004
11189,1.096489821
11190,1.103196377
11191,1.092319426
11192,1.102079218
11193,1.154775335
11194,1.264356279
11195,1.38390357
11196,1.508358945
11197,1.626873304
11198,1.678861648
11199,1.637686384
11200,1.624103793
11201,1.556229236
11202,1.51374369
11203,1.457901925
11204,1.44352258
11205,1.426178936
11206,1.443440799
11207,1.422018347
11208,1.383937019
11209,1.352438279
11210,1.34149403
11211,1.32498048
11212,1.348899103
11213,1.370093276
11214,1.452000199
11215,1.519483287
11216,1.653972591
11217,1.709464701
11218,1.735498444
11219,1.724255901
11220,1.727670451
11221,1.729667904
11222,1.704270347
11223,1.708251751
11224,1.739461104
11225,1.709145656
11226,1.676410005
11227,1.582458942
11228,1.442902682
11229,1.279989978
11230,1.167421152
11231,1.063416851
11232,1.060163639
11233,1.084454501
11234,1.09743058
11235,1.083028493
11236,1.084154826
11237,1.099628653
11238,1.106528078
11239,1.095864419
11240,1.105608357
11241,1.158599489
11242,1.268551176
11243,1.388398579
11244,1.513416772
11245,1.633011329
11246,1.685772773
11247,1.644793818
11248,1.630921964
11249,1.56237378
11250,1.51902589
11251,1.462530467
11252,1.447609263
11253,1.430035616
11254,1.447152274
11255,1.425564982
11256,1.387413098
11257,1.355863561
11258,1.34487074
11259,1.328308233
11260,1.352183848
11261,1.373371367
11262,1.45534438
11263,1.522984456
11264,1.657755549
11265,1.71360768
11266,1.739913258
11267,1.728870224
11268,1.732527412
11269,1.734736074
11270,1.709411512
11271,1.713375258
11272,1.744537477
11273,1.714168117
11274,1.681353434
11275,1.587243932
11276,1.447328788
11277,1.283598045
11278,1.170698388
11279,1.066354502
11280,1.047743597
11281,1.072563121
11282,1.085358826
11283,1.07049377
11284,1.070907685
11285,1.085611065
11286,1.091485764
11287,1.079688871
11288,1.089517046
11289,1.140940744
11290,1.248922651
11291,1.367175547
11292,1.489203452
11293,1.603058855
11294,1.651712769
11295,1.609690815
11296,1.597355831
11297,1.532386665
11298,1.493620462
11299,1.440597962
11300,1.428555685
11301,1.41220406
11302,1.4300922
11303,1.409380714
11304,1.371603696
11305,1.340324045
11306,1.329589288
11307,1.313286897
11308,1.337391013
11309,1.358613885
11310,1.440235764
11311,1.507041747
11312,1.640315681
11313,1.694254999
11314,1.719116302
11315,1.707013267
11316,1.709381305
11317,1.710467802
11318,1.684755408
11319,1.688812977
11320,1.720225621
11321,1.690142696
11322,1.657747916
11323,1.56448021
11324,1.426471836
11325,1.267087383
11326,1.155945451
11327,1.0534058
11328,1.038277016
11329,1.072010083
11330,1.085352544
11331,1.067712312
11332,1.06317495
11333,1.072886583
11334,1.072242617
11335,1.052823668
11336,1.071583264
11337,1.117698321
11338,1.21885591
11339,1.339592661
11340,1.455462127
11341,1.551600804
11342,1.58641659
11343,1.53299534
11344,1.527100981
11345,1.484450481
11346,1.479255441
11347,1.449332476
11348,1.451399314
11349,1.43925662
11350,1.461785149
11351,1.449662741
11352,1.416401783
11353,1.389879354
11354,1.379378016
11355,1.369402158
11356,1.401508358
11357,1.429686221
11358,1.51347123
11359,1.579076748
11360,1.703177233
11361,1.743800483
11362,1.759945092
11363,1.739813461
11364,1.726477717
11365,1.710766654
11366,1.67348032
11367,1.671242379
11368,1.700851693
11369,1.673162305
11370,1.641527171
11371,1.539319082
11372,1.398641058
11373,1.253589078
11374,1.131127944
11375,1.035025675
11376,1.043322997
11377,1.077173863
11378,1.090606126
11379,1.073045
11380,1.068604701
11381,1.078434451
11382,1.07795195
11383,1.058696597
11384,1.077747095
11385,1.124278053
11386,1.225952758
11387,1.347398241
11388,1.464204953
11389,1.561928799
11390,1.597837132
11391,1.544407611
11392,1.538150223
11393,1.494919517
11394,1.489162873
11395,1.458729162
11396,1.460190026
11397,1.447725622
11398,1.470122905
11399,1.457971831
11400,1.424729027
11401,1.398274226
11402,1.387681204
11403,1.377833622
11404,1.410141073
11405,1.4385572
11406,1.522556837
11407,1.588442528
11408,1.712791619
11409,1.753674681
11410,1.770063925
11411,1.750052743
11412,1.736648292
11413,1.720764096
11414,1.68320893
11415,1.680706492
11416,1.710153294
11417,1.682439475
11418,1.650668921
11419,1.547810263
11420,1.406295602
11421,1.260076336
11422,1.136523024
11423,1.039953858
11424,1.055658178
11425,1.080203891
11426,1.093093017
11427,1.078467748
11428,1.079250648
11429,1.094353067
11430,1.100758506
11431,1.089548551
11432,1.099333097
11433,1.15156862
11434,1.260570741
11435,1.379649484
11436,1.503226156
11437,1.620054054
11438,1.670835392
11439,1.629353641
11440,1.616222662
11441,1.549399806
11442,1.508260598
11443,1.453439358
11444,1.439905991
11445,1.42292144
11446,1.440410005
11447,1.41924491
11448,1.381273738
11449,1.349854304
11450,1.338985887
11451,1.322548773
11452,1.346534541
11453,1.367739103
11454,1.449542845
11455,1.516780832
11456,1.650830194
11457,1.70576022
11458,1.73136956
11459,1.719815534
11460,1.722851265
11461,1.724518967
11462,1.699007445
11463,1.70301642
11464,1.73429936
11465,1.704068082
11466,1.67145582
11467,1.57775212
11468,1.438756168
11469,1.27712063
11470,1.165068314
11471,1.061594192
11472,1.06100246
11473,1.085345496
11474,1.098303773
11475,1.083855996
11476,1.084912021
11477,1.100309814
11478,1.107108109
11479,1.096332612
11480,1.106084863
11481,1.158921306
11482,1.268678597
11483,1.388368638
11484,1.513091722
11485,1.632119885
11486,1.68447596
11487,1.643394071
11488,1.62967389
11489,1.561478918
11490,1.518583191
11491,1.462430509
11492,1.447793425
11493,1.430340378
11494,1.447533173
11495,1.426032314
11496,1.387917426
11497,1.356394524
11498,1.345427171
11499,1.328890334
11500,1.3527885
11501,1.373979508
11502,1.455917867
11503,1.523475628
11504,1.658098967
11505,1.713762323
11506,1.739925366
11507,1.728777722
11508,1.732307684
11509,1.7344056
11510,1.709042764
11511,1.713015769
11512,1.744202702
11513,1.713861611
11514,1.681088367
11515,1.587061942
11516,1.447334976
11517,1.284033166
11518,1.171306977
11519,1.067141151
11520,1.066039614
11521,1.090192617
11522,1.103215732
11523,1.088934374
11524,1.090246485
11525,1.105921223
11526,1.113087868
11527,1.102719724
11528,1.112441695
11529,1.165841569
11530,1.276306917
11531,1.396570121
11532,1.522368096
11533,1.64345926
11534,1.697291831
11535,1.656584859
11536,1.642312233
11537,1.572830745
11538,1.528288082
11539,1.47088702
11540,1.455215075
11541,1.437322759
11542,1.454238237
11543,1.43242256
11544,1.394172922
11545,1.362553006
11546,1.35149289
11547,1.334862552
11548,1.35867858
11549,1.37985688
11550,1.461921458
11551,1.529779043
11552,1.664940551
11553,1.721291489
11554,1.747973692
11555,1.737207077
11556,1.741200438
11557,1.743701728
11558,1.718478302
11559,1.722417581
11560,1.753514497
11561,1.723070443
11562,1.690146261
11563,1.595817243
11564,1.455404868
11565,1.290540737
11566,1.177182715
11567,1.072368337
11568,1.070573878
11569,1.094557552
11570,1.10763844
11571,1.09350537
11572,1.095045668
11573,1.110967179
11574,1.118462042
11575,1.108456871
11576,1.118151861
11577,1.172053782
