time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019/1/16 12:00,2019/1/16 12:00,9.351,0.431,0,0,1.217,178.687,410.998,0.484
2019/1/16 13:00,2019/1/16 13:00,9.037,0.574,0,0,1.217,105.471,360.798,0.816
2019/1/16 14:00,2019/1/16 14:00,8.096,0.355,0,0,1.221,86.716,259.061,0.853
2019/1/16 15:00,2019/1/16 15:00,6.408,0.046,0,0,1.229,27.31,112.635,0.886
2019/1/16 16:00,2019/1/16 16:00,4.767,0.001,0,0,1.234,0.311,2.065,0.804
2019/1/16 17:00,2019/1/16 17:00,3.836,0,0,0,1.237,0,0,0.456
2019/1/16 18:00,2019/1/16 18:00,2.895,0.001,0,0,1.24,0,0,0.281
2019/1/16 19:00,2019/1/16 19:00,2.873,0.009,0,0,1.244,0,0,0.557
2019/1/16 20:00,2019/1/16 20:00,2.964,0.011,0,0,1.247,0,0,0.82
2019/1/16 21:00,2019/1/16 21:00,3.155,0.015,0,0,1.247,0,0,0.747
2019/1/16 22:00,2019/1/16 22:00,2.837,0.023,0,0,1.246,0,0,0.808
2019/1/16 23:00,2019/1/16 23:00,2.939,0.052,0,0,1.246,0,0,0.875
2019/1/17 0:00,2019/1/17 0:00,3.052,0.105,0,0,1.245,0,0,0.882
2019/1/17 1:00,2019/1/17 1:00,3.314,0.125,0,0,1.243,0,0,0.845
2019/1/17 2:00,2019/1/17 2:00,3.419,0.06,0,0,1.244,0,0,0.834
2019/1/17 3:00,2019/1/17 3:00,3.195,0.017,0,0,1.246,0,0,0.634
2019/1/17 4:00,2019/1/17 4:00,2.507,0.033,0,0,1.25,0,0,0.645
2019/1/17 5:00,2019/1/17 5:00,2.167,0.121,0,0,1.254,0,0,0.728
2019/1/17 6:00,2019/1/17 6:00,1.959,0.168,0,0,1.256,0,0,0.661
2019/1/17 7:00,2019/1/17 7:00,1.359,0.042,0,0,1.26,0,0.014,0.236
2019/1/17 8:00,2019/1/17 8:00,0.337,0.005,0,0,1.266,38.564,87.336,0.014
2019/1/17 9:00,2019/1/17 9:00,0.543,0,0,0,1.269,146.007,240.72,0.013
2019/1/17 10:00,2019/1/17 10:00,1.667,0,0,0,1.267,231.405,350.946,0.037
2019/1/17 11:00,2019/1/17 11:00,2.905,0,0,0,1.262,277.045,410.519,0.059
2019/1/17 12:00,2019/1/17 12:00,3.636,0,0,0,1.259,275.901,415.373,0.06
2019/1/17 13:00,2019/1/17 13:00,3.862,0,0,0,1.258,237.116,365.173,0.052
2019/1/17 14:00,2019/1/17 14:00,3.509,0,0,0,1.259,157.789,263.292,0.053
2019/1/17 15:00,2019/1/17 15:00,2.127,0,0,0,1.262,56.871,116.708,0.187
2019/1/17 16:00,2019/1/17 16:00,-0.232,0,0,0,1.266,0.692,2.685,0.857
2019/1/17 17:00,2019/1/17 17:00,-0.685,0,0,0,1.269,0,0,0.951
2019/1/17 18:00,2019/1/17 18:00,-1.03,0,0,0,1.272,0,0,0.959
2019/1/17 19:00,2019/1/17 19:00,-1.707,0,0,0,1.274,0,0,0.988
2019/1/17 20:00,2019/1/17 20:00,-1.676,0,0,0,1.275,0,0,0.995
2019/1/17 21:00,2019/1/17 21:00,-1.456,0,0,0,1.276,0,0,0.995
2019/1/17 22:00,2019/1/17 22:00,-1.304,0,0,0,1.277,0,0,0.994
2019/1/17 23:00,2019/1/17 23:00,-0.921,0,0,0,1.278,0,0,0.994
2019/1/18 0:00,2019/1/18 0:00,-0.389,0,0,0,1.278,0,0,0.995
2019/1/18 1:00,2019/1/18 1:00,-0.571,0,0,0,1.278,0,0,0.994
2019/1/18 2:00,2019/1/18 2:00,-1.401,0,0,0,1.279,0,0,0.994
2019/1/18 3:00,2019/1/18 3:00,-1.704,0,0,0,1.279,0,0,0.994
2019/1/18 4:00,2019/1/18 4:00,-1.553,0,0,0,1.279,0,0,0.994
2019/1/18 5:00,2019/1/18 5:00,-1.293,0,0,0,1.278,0,0,0.994
2019/1/18 6:00,2019/1/18 6:00,-0.955,0,0,0,1.276,0,0,0.993
2019/1/18 7:00,2019/1/18 7:00,-0.548,0,0,0,1.274,0.004,0.067,0.992
2019/1/18 8:00,2019/1/18 8:00,0.118,0.001,0,0,1.272,12.356,91.43,0.993
2019/1/18 9:00,2019/1/18 9:00,1.07,0.003,0,0,1.269,39.097,245.051,0.994
2019/1/18 10:00,2019/1/18 10:00,1.91,0.009,0.001,0,1.266,64.706,355.446,0.993
2019/1/18 11:00,2019/1/18 11:00,2.645,0.025,0,0,1.263,85.764,415.104,0.984
2019/1/18 12:00,2019/1/18 12:00,3.18,0.054,0,0,1.261,95.791,419.874,0.987
2019/1/18 13:00,2019/1/18 13:00,3.39,0.053,0,0,1.259,89.384,369.673,0.984
2019/1/18 14:00,2019/1/18 14:00,3.204,0.03,0,0,1.258,59.032,267.667,0.978
2019/1/18 15:00,2019/1/18 15:00,2.786,0.021,0,0,1.257,25.674,120.926,0.964
2019/1/18 16:00,2019/1/18 16:00,2.286,0.01,0,0,1.257,0.557,3.416,0.956
2019/1/18 17:00,2019/1/18 17:00,2.081,0.005,0,0,1.258,0,0,0.864
2019/1/18 18:00,2019/1/18 18:00,2.026,0.089,0,0,1.257,0,0,0.629
2019/1/18 19:00,2019/1/18 19:00,1.835,0.07,0.001,0,1.258,0,0,0.574
2019/1/18 20:00,2019/1/18 20:00,1.558,0.089,0.001,0,1.259,0,0,0.585
2019/1/18 21:00,2019/1/18 21:00,1.248,0.227,0.031,0.014,1.262,0,0,0.732
2019/1/18 22:00,2019/1/18 22:00,0.707,0.399,0.175,0.098,1.267,0,0,0.844
2019/1/18 23:00,2019/1/18 23:00,0.577,0.574,0.301,0.34,1.267,0,0,0.922
2019/1/19 0:00,2019/1/19 0:00,0.544,0.644,0.277,0.653,1.267,0,0,0.945
2019/1/19 1:00,2019/1/19 1:00,0.788,0.569,0.211,0.884,1.265,0,0,0.958
2019/1/19 2:00,2019/1/19 2:00,1.071,0.389,0.106,1.021,1.264,0,0,0.96
2019/1/19 3:00,2019/1/19 3:00,1.371,0.225,0.04,1.073,1.262,0,0,0.969
2019/1/19 4:00,2019/1/19 4:00,1.773,0.128,0.022,1.081,1.259,0,0,0.973
2019/1/19 5:00,2019/1/19 5:00,2.112,0.094,0.006,1.066,1.257,0,0,0.982
2019/1/19 6:00,2019/1/19 6:00,2.353,0.087,0.001,1.038,1.255,0,0,0.982
2019/1/19 7:00,2019/1/19 7:00,2.541,0.083,0.001,1.009,1.254,0.002,0.186,0.979
2019/1/19 8:00,2019/1/19 8:00,2.731,0.074,0.001,0.98,1.254,8.877,95.68,0.961
2019/1/19 9:00,2019/1/19 9:00,3.038,0.066,0,0.948,1.253,36.124,249.489,0.93
2019/1/19 10:00,2019/1/19 10:00,3.488,0.05,0,0.91,1.252,69.208,360.033,0.906
2019/1/19 11:00,2019/1/19 11:00,3.94,0.041,0,0.867,1.249,92.058,419.73,0.907
2019/1/19 12:00,2019/1/19 12:00,4.227,0.037,0,0.824,1.248,91.639,424.623,0.922
2019/1/19 13:00,2019/1/19 13:00,4.312,0.039,0,0.784,1.247,75.148,374.213,0.927
2019/1/19 14:00,2019/1/19 14:00,4.164,0.042,0,0.753,1.247,47.597,272.167,0.937
2019/1/19 15:00,2019/1/19 15:00,3.805,0.042,0,0.731,1.248,16.601,125.27,0.932
2019/1/19 16:00,2019/1/19 16:00,3.313,0.037,0,0.717,1.249,0.315,4.261,0.895
2019/1/19 17:00,2019/1/19 17:00,2.933,0.034,0,0.707,1.252,0,0,0.855
2019/1/19 18:00,2019/1/19 18:00,2.629,0.015,0,0.7,1.254,0,0,0.818
2019/1/19 19:00,2019/1/19 19:00,2.303,0.011,0,0.695,1.256,0,0,0.775
2019/1/19 20:00,2019/1/19 20:00,1.883,0.01,0,0.692,1.257,0,0,0.721
2019/1/19 21:00,2019/1/19 21:00,1.402,0.007,0,0.69,1.26,0,0,0.661
2019/1/19 22:00,2019/1/19 22:00,0.948,0.005,0,0.689,1.262,0,0,0.662
2019/1/19 23:00,2019/1/19 23:00,0.572,0.004,0,0.689,1.264,0,0,0.653
2019/1/20 0:00,2019/1/20 0:00,0.153,0.003,0,0.689,1.266,0,0,0.597
2019/1/20 1:00,2019/1/20 1:00,-0.282,0.004,0,0.689,1.267,0,0,0.619
2019/1/20 2:00,2019/1/20 2:00,-0.574,0.004,0,0.69,1.269,0,0,0.594
2019/1/20 3:00,2019/1/20 3:00,-0.985,0.004,0.001,0.691,1.271,0,0,0.445
2019/1/20 4:00,2019/1/20 4:00,-1.357,0.004,0.003,0.692,1.272,0,0,0.358
2019/1/20 5:00,2019/1/20 5:00,-1.673,0.004,0.003,0.696,1.274,0,0,0.273
2019/1/20 6:00,2019/1/20 6:00,-2.245,0.003,0.003,0.699,1.276,0,0,0.121
2019/1/20 7:00,2019/1/20 7:00,-2.911,0.002,0.002,0.702,1.278,0.079,0.393,0.071
2019/1/20 8:00,2019/1/20 8:00,-2.218,0.002,0.002,0.704,1.28,45.87,100.086,0.079
2019/1/20 9:00,2019/1/20 9:00,-0.095,0.001,0.001,0.704,1.281,148.228,254.071,0.077
2019/1/20 10:00,2019/1/20 10:00,1.231,0.001,0,0.691,1.277,233.051,364.697,0.059
2019/1/20 11:00,2019/1/20 11:00,2.873,0,0,0.659,1.27,281.806,424.519,0.05
2019/1/20 12:00,2019/1/20 12:00,3.572,0,0,0.622,1.267,275.442,429.374,0.045
2019/1/20 13:00,2019/1/20 13:00,3.698,0,0,0.59,1.266,233.201,378.963,0.041
2019/1/20 14:00,2019/1/20 14:00,3.33,0,0,0.571,1.266,153.047,276.831,0.034
2019/1/20 15:00,2019/1/20 15:00,1.417,0,0,0.565,1.267,55.158,129.727,0.032
2019/1/20 16:00,2019/1/20 16:00,-0.591,0,0,0.565,1.269,1.22,5.23,0.043
2019/1/20 17:00,2019/1/20 17:00,-1.109,0,0,0.565,1.272,0,0,0.061
2019/1/20 18:00,2019/1/20 18:00,-1.349,0.001,0,0.566,1.274,0,0,0.08
2019/1/20 19:00,2019/1/20 19:00,-1.427,0.001,0,0.566,1.276,0,0,0.095
2019/1/20 20:00,2019/1/20 20:00,-1.433,0.003,0,0.566,1.277,0,0,0.118
2019/1/20 21:00,2019/1/20 21:00,-1.468,0.004,0,0.566,1.279,0,0,0.183
2019/1/20 22:00,2019/1/20 22:00,-1.403,0.003,0,0.566,1.28,0,0,0.266
2019/1/20 23:00,2019/1/20 23:00,-1.222,0.005,0,0.567,1.281,0,0,0.422
2019/1/21 0:00,2019/1/21 0:00,-0.814,0.008,0,0.567,1.281,0,0,0.611
2019/1/21 1:00,2019/1/21 1:00,-0.376,0.012,0.001,0.567,1.283,0,0,0.721
2019/1/21 2:00,2019/1/21 2:00,-0.296,0.016,0.005,0.57,1.284,0,0,0.754
2019/1/21 3:00,2019/1/21 3:00,-0.222,0.018,0.013,0.579,1.286,0,0,0.861
2019/1/21 4:00,2019/1/21 4:00,-0.044,0.018,0.015,0.593,1.287,0,0,0.921
2019/1/21 5:00,2019/1/21 5:00,-0.064,0.019,0.016,0.609,1.288,0,0,0.898
2019/1/21 6:00,2019/1/21 6:00,-0.224,0.022,0.016,0.624,1.289,0,0,0.861
2019/1/21 7:00,2019/1/21 7:00,-0.397,0.022,0.017,0.641,1.288,0.073,0.702,0.933
2019/1/21 8:00,2019/1/21 8:00,0.04,0.019,0.014,0.657,1.288,23.721,104.617,0.989
2019/1/21 9:00,2019/1/21 9:00,0.97,0.013,0.004,0.659,1.285,75.946,258.821,0.987
2019/1/21 10:00,2019/1/21 10:00,1.996,0.011,0,0.641,1.28,125.965,369.572,0.967
2019/1/21 11:00,2019/1/21 11:00,3.362,0.01,0,0.612,1.272,173.847,429.518,0.816
2019/1/21 12:00,2019/1/21 12:00,4.235,0.014,0,0.578,1.266,179.541,434.374,0.907
2019/1/21 13:00,2019/1/21 13:00,4.126,0.015,0,0.549,1.265,115.602,383.962,0.985
2019/1/21 14:00,2019/1/21 14:00,3.735,0.012,0,0.529,1.263,64.9,281.581,0.978
2019/1/21 15:00,2019/1/21 15:00,3.081,0.006,0,0.517,1.263,27.926,134.352,0.99
2019/1/21 16:00,2019/1/21 16:00,2.085,0.004,0,0.512,1.264,0.983,6.329,0.981
2019/1/21 17:00,2019/1/21 17:00,1.752,0.005,0,0.509,1.265,0,0,0.994
2019/1/21 18:00,2019/1/21 18:00,2.105,0.008,0,0.503,1.264,0,0,0.995
2019/1/21 19:00,2019/1/21 19:00,2.281,0.01,0,0.493,1.262,0,0,0.996
2019/1/21 20:00,2019/1/21 20:00,2.661,0.016,0,0.48,1.258,0,0,0.997
2019/1/21 21:00,2019/1/21 21:00,3.214,0.065,0,0.463,1.254,0,0,0.997
2019/1/21 22:00,2019/1/21 22:00,3.684,0.365,0,0.441,1.249,0,0,0.996
2019/1/21 23:00,2019/1/21 23:00,4.172,1.065,0,0.417,1.244,0,0,0.997
2019/1/22 0:00,2019/1/22 0:00,4.46,1.448,0,0.39,1.241,0,0,0.998
2019/1/22 1:00,2019/1/22 1:00,4.195,0.477,0,0.369,1.242,0,0,0.991
2019/1/22 2:00,2019/1/22 2:00,3.397,0.049,0,0.356,1.245,0,0,0.914
2019/1/22 3:00,2019/1/22 3:00,1.872,0.001,0,0.351,1.25,0,0,0.475
2019/1/22 4:00,2019/1/22 4:00,0.241,0,0,0.351,1.255,0,0,0.234
2019/1/22 5:00,2019/1/22 5:00,0.2,0.001,0,0.351,1.257,0,0,0.434
2019/1/22 6:00,2019/1/22 6:00,0.258,0.001,0.001,0.352,1.258,0,0,0.604
2019/1/22 7:00,2019/1/22 7:00,0.089,0.004,0.004,0.354,1.259,0.169,1.126,0.681
2019/1/22 8:00,2019/1/22 8:00,0.305,0.004,0.004,0.358,1.26,31.029,109.283,0.533
2019/1/22 9:00,2019/1/22 9:00,1.287,0.001,0,0.356,1.257,133.229,263.696,0.302
2019/1/22 10:00,2019/1/22 10:00,2.622,0.008,0,0.345,1.251,223.784,374.572,0.453
2019/1/22 11:00,2019/1/22 11:00,3.765,0.128,0,0.329,1.244,208.655,434.519,0.784
2019/1/22 12:00,2019/1/22 12:00,3.498,0.566,0,0.315,1.243,98.621,439.413,0.88
2019/1/22 13:00,2019/1/22 13:00,2.801,0.798,0,0.306,1.244,46.96,388.962,0.924
2019/1/22 14:00,2019/1/22 14:00,2.387,0.631,0.038,0.319,1.245,23.933,286.456,0.922
2019/1/22 15:00,2019/1/22 15:00,2.362,0.383,0.056,0.371,1.244,13.917,139.102,0.872
2019/1/22 16:00,2019/1/22 16:00,2.057,0.202,0.057,0.422,1.243,0.65,7.568,0.796
2019/1/22 17:00,2019/1/22 17:00,1.678,0.098,0.054,0.474,1.244,0,0,0.664
2019/1/22 18:00,2019/1/22 18:00,1.313,0.11,0.07,0.536,1.245,0,0,0.617
2019/1/22 19:00,2019/1/22 19:00,0.894,0.049,0.024,0.579,1.248,0,0,0.613
2019/1/22 20:00,2019/1/22 20:00,0.374,0.025,0.008,0.594,1.25,0,0,0.677
2019/1/22 21:00,2019/1/22 21:00,-0.053,0.022,0.018,0.608,1.254,0,0,0.817
2019/1/22 22:00,2019/1/22 22:00,-0.261,0.023,0.02,0.628,1.256,0,0,0.822
2019/1/22 23:00,2019/1/22 23:00,-0.756,0.03,0.028,0.652,1.257,0,0,0.813
2019/1/23 0:00,2019/1/23 0:00,-0.85,0.034,0.033,0.683,1.258,0,0,0.817
2019/1/23 1:00,2019/1/23 1:00,-0.983,0.04,0.04,0.72,1.259,0,0,0.822
2019/1/23 2:00,2019/1/23 2:00,-1.133,0.04,0.04,0.76,1.26,0,0,0.82
2019/1/23 3:00,2019/1/23 3:00,-1.192,0.031,0.029,0.795,1.26,0,0,0.824
2019/1/23 4:00,2019/1/23 4:00,-1.16,0.022,0.021,0.82,1.26,0,0,0.787
2019/1/23 5:00,2019/1/23 5:00,-1.275,0.021,0.02,0.841,1.261,0,0,0.737
2019/1/23 6:00,2019/1/23 6:00,-1.43,0.02,0.02,0.861,1.263,0,0,0.704
2019/1/23 7:00,2019/1/23 7:00,-1.628,0.019,0.019,0.881,1.265,0.263,1.677,0.662
2019/1/23 8:00,2019/1/23 8:00,-1.549,0.012,0.012,0.896,1.266,38.957,114.064,0.551
2019/1/23 9:00,2019/1/23 9:00,-0.722,0.008,0.008,0.905,1.265,125.084,268.61,0.283
2019/1/23 10:00,2019/1/23 10:00,0.595,0.006,0.006,0.906,1.26,251.46,379.697,0.036
2019/1/23 11:00,2019/1/23 11:00,1.759,0.003,0.002,0.877,1.255,304.725,439.769,0.016
2019/1/23 12:00,2019/1/23 12:00,2.528,0.003,0,0.832,1.252,310.016,444.663,0.121
2019/1/23 13:00,2019/1/23 13:00,2.816,0.002,0,0.791,1.25,263.94,394.088,0.537
2019/1/23 14:00,2019/1/23 14:00,2.603,0.001,0,0.767,1.251,175.618,291.495,0.581
2019/1/23 15:00,2019/1/23 15:00,0.874,0.001,0,0.761,1.252,72.715,143.934,0.433
2019/1/23 16:00,2019/1/23 16:00,-1.937,0.001,0,0.761,1.255,2.713,8.954,0.491
2019/1/23 17:00,2019/1/23 17:00,-2.706,0.001,0,0.762,1.258,0,0,0.453
2019/1/23 18:00,2019/1/23 18:00,-2.999,0.001,0,0.762,1.26,0,0,0.516
2019/1/23 19:00,2019/1/23 19:00,-2.808,0.001,0.001,0.763,1.262,0,0,0.638
2019/1/23 20:00,2019/1/23 20:00,-2.531,0.001,0.001,0.764,1.264,0,0,0.736
2019/1/23 21:00,2019/1/23 21:00,-2.218,0.002,0.002,0.766,1.266,0,0,0.864
2019/1/23 22:00,2019/1/23 22:00,-1.932,0.007,0.007,0.771,1.268,0,0,0.949
2019/1/23 23:00,2019/1/23 23:00,-1.502,0.014,0.014,0.782,1.27,0,0,0.967
2019/1/24 0:00,2019/1/24 0:00,-1.213,0.017,0.017,0.798,1.271,0,0,0.967
2019/1/24 1:00,2019/1/24 1:00,-1.013,0.016,0.016,0.814,1.271,0,0,0.969
2019/1/24 2:00,2019/1/24 2:00,-1.182,0.019,0.019,0.832,1.272,0,0,0.977
2019/1/24 3:00,2019/1/24 3:00,-1.334,0.021,0.021,0.852,1.273,0,0,0.991
2019/1/24 4:00,2019/1/24 4:00,-1.012,0.033,0.032,0.879,1.273,0,0,0.994
2019/1/24 5:00,2019/1/24 5:00,-0.789,0.049,0.048,0.92,1.273,0,0,0.958
2019/1/24 6:00,2019/1/24 6:00,-0.807,0.049,0.048,0.968,1.274,0,0,0.911
2019/1/24 7:00,2019/1/24 7:00,-0.818,0.047,0.046,1.016,1.275,0.169,2.358,0.91
2019/1/24 8:00,2019/1/24 8:00,-0.4,0.039,0.038,1.058,1.273,17.104,118.98,0.878
2019/1/24 9:00,2019/1/24 9:00,0.549,0.039,0.031,1.086,1.269,61.73,273.735,0.823
2019/1/24 10:00,2019/1/24 10:00,1.364,0.021,0.005,1.084,1.266,93.737,384.985,0.844
2019/1/24 11:00,2019/1/24 11:00,2.124,0.015,0,1.056,1.263,103.48,445.058,0.891
2019/1/24 12:00,2019/1/24 12:00,2.544,0.017,0,1.025,1.26,84.126,450.038,0.941
2019/1/24 13:00,2019/1/24 13:00,2.806,0.022,0,0.996,1.258,78.762,399.377,0.879
2019/1/24 14:00,2019/1/24 14:00,2.723,0.026,0,0.973,1.257,60.473,296.706,0.806
2019/1/24 15:00,2019/1/24 15:00,1.946,0.026,0,0.957,1.257,23.038,148.934,0.846
2019/1/24 16:00,2019/1/24 16:00,1.232,0.024,0,0.948,1.258,1.024,10.496,0.898
2019/1/24 17:00,2019/1/24 17:00,1.142,0.021,0,0.942,1.26,0,0,0.906
2019/1/24 18:00,2019/1/24 18:00,1.172,0.009,0,0.937,1.261,0,0,0.948
2019/1/24 19:00,2019/1/24 19:00,1.27,0.009,0,0.932,1.263,0,0,0.982
2019/1/24 20:00,2019/1/24 20:00,1.263,0.015,0,0.928,1.266,0,0,0.964
2019/1/24 21:00,2019/1/24 21:00,1.113,0.022,0.001,0.925,1.269,0,0,0.954
2019/1/24 22:00,2019/1/24 22:00,0.823,0.035,0.009,0.929,1.271,0,0,0.938
2019/1/24 23:00,2019/1/24 23:00,0.637,0.073,0.021,0.942,1.271,0,0,0.942
2019/1/25 0:00,2019/1/25 0:00,0.725,0.095,0.038,0.972,1.27,0,0,0.923
2019/1/25 1:00,2019/1/25 1:00,0.943,0.106,0.027,1.004,1.269,0,0,0.886
2019/1/25 2:00,2019/1/25 2:00,1.165,0.124,0.013,1.017,1.266,0,0,0.926
2019/1/25 3:00,2019/1/25 3:00,1.67,0.126,0.011,1.02,1.262,0,0,0.965
2019/1/25 4:00,2019/1/25 4:00,2.362,0.095,0.011,1.017,1.255,0,0,0.987
2019/1/25 5:00,2019/1/25 5:00,3.233,0.048,0.001,1.002,1.248,0,0,0.993
2019/1/25 6:00,2019/1/25 6:00,4.275,0.019,0,0.971,1.243,0,0,0.998
2019/1/25 7:00,2019/1/25 7:00,5.013,0.015,0,0.93,1.242,0.228,3.179,0.996
2019/1/25 8:00,2019/1/25 8:00,5.547,0.017,0,0.885,1.243,20.15,124.011,0.861
2019/1/25 9:00,2019/1/25 9:00,6.24,0.011,0,0.836,1.243,65.484,278.985,0.769
2019/1/25 10:00,2019/1/25 10:00,6.926,0.007,0,0.778,1.242,114.818,390.36,0.774
2019/1/25 11:00,2019/1/25 11:00,7.842,0.011,0,0.714,1.238,154.215,450.519,0.689
2019/1/25 12:00,2019/1/25 12:00,9.011,0.012,0,0.648,1.232,186.225,455.414,0.623
2019/1/25 13:00,2019/1/25 13:00,9.868,0.01,0,0.584,1.227,158.042,404.752,0.744
2019/1/25 14:00,2019/1/25 14:00,9.913,0.016,0,0.53,1.225,90.965,301.956,0.802
2019/1/25 15:00,2019/1/25 15:00,9.343,0.012,0,0.486,1.226,34.523,154.017,0.924
2019/1/25 16:00,2019/1/25 16:00,8.648,0.008,0,0.452,1.229,1.551,12.198,0.971
2019/1/25 17:00,2019/1/25 17:00,8.198,0.007,0,0.423,1.232,0,0,0.986
2019/1/25 18:00,2019/1/25 18:00,7.844,0.009,0,0.397,1.234,0,0,0.987
2019/1/25 19:00,2019/1/25 19:00,7.556,0.009,0,0.376,1.235,0,0,0.983
2019/1/25 20:00,2019/1/25 20:00,7.352,0.009,0,0.358,1.236,0,0,0.983
2019/1/25 21:00,2019/1/25 21:00,7.376,0.014,0,0.34,1.236,0,0,0.991
2019/1/25 22:00,2019/1/25 22:00,7.435,0.018,0,0.322,1.236,0,0,0.99
2019/1/25 23:00,2019/1/25 23:00,7.361,0.02,0,0.304,1.236,0,0,0.988
2019/1/26 0:00,2019/1/26 0:00,7.163,0.027,0,0.288,1.237,0,0,0.985
2019/1/26 1:00,2019/1/26 1:00,7.063,0.036,0,0.273,1.237,0,0,0.987
2019/1/26 2:00,2019/1/26 2:00,6.87,0.036,0,0.259,1.237,0,0,0.982
2019/1/26 3:00,2019/1/26 3:00,6.476,0.036,0,0.247,1.238,0,0,0.979
2019/1/26 4:00,2019/1/26 4:00,6.022,0.03,0,0.237,1.239,0,0,0.982
2019/1/26 5:00,2019/1/26 5:00,5.764,0.026,0,0.228,1.24,0,0,0.986
2019/1/26 6:00,2019/1/26 6:00,5.7,0.03,0,0.219,1.24,0,0,0.988
2019/1/26 7:00,2019/1/26 7:00,5.864,0.035,0,0.209,1.238,0.316,4.145,0.986
2019/1/26 8:00,2019/1/26 8:00,6.364,0.036,0,0.198,1.234,21.555,129.177,0.981
2019/1/26 9:00,2019/1/26 9:00,7.038,0.033,0,0.186,1.231,61.16,284.32,0.982
2019/1/26 10:00,2019/1/26 10:00,7.657,0.03,0,0.172,1.227,81.723,395.86,0.983
2019/1/26 11:00,2019/1/26 11:00,8.145,0.041,0,0.157,1.223,98.211,456.058,0.98
2019/1/26 12:00,2019/1/26 12:00,8.379,0.069,0,0.142,1.22,107.13,461.038,0.976
2019/1/26 13:00,2019/1/26 13:00,8.333,0.094,0,0.127,1.218,88.656,410.252,0.979
2019/1/26 14:00,2019/1/26 14:00,8.123,0.08,0,0.114,1.216,53.396,307.37,0.94
2019/1/26 15:00,2019/1/26 15:00,7.916,0.113,0,0.103,1.214,32.561,159.247,0.785
2019/1/26 16:00,2019/1/26 16:00,7.959,0.694,0,0.093,1.211,0.749,14.073,0.891
2019/1/26 17:00,2019/1/26 17:00,8.338,0.409,0,0.082,1.206,0,0,0.684
2019/1/26 18:00,2019/1/26 18:00,8.07,0.128,0,0.074,1.205,0,0,0.402
2019/1/26 19:00,2019/1/26 19:00,6.831,0.068,0,0.068,1.209,0,0,0.639
2019/1/26 20:00,2019/1/26 20:00,6.092,0.089,0,0.065,1.212,0,0,0.927
2019/1/26 21:00,2019/1/26 21:00,5.945,0.096,0,0.061,1.212,0,0,0.618
2019/1/26 22:00,2019/1/26 22:00,5.807,0.08,0,0.058,1.211,0,0,0.571
2019/1/26 23:00,2019/1/26 23:00,5.808,0.061,0,0.055,1.21,0,0,0.684
2019/1/27 0:00,2019/1/27 0:00,5.912,0.068,0,0.047,1.208,0,0,0.778
2019/1/27 1:00,2019/1/27 1:00,6.022,0.077,0,0.046,1.207,0,0,0.812
2019/1/27 2:00,2019/1/27 2:00,6.055,0.167,0,0.044,1.206,0,0,0.868
2019/1/27 3:00,2019/1/27 3:00,5.844,0.623,0,0.042,1.208,0,0,0.923
2019/1/27 4:00,2019/1/27 4:00,4.441,1.297,0,0.04,1.218,0,0,0.905
2019/1/27 5:00,2019/1/27 5:00,2.546,0.899,0,0.037,1.23,0,0,0.879
2019/1/27 6:00,2019/1/27 6:00,2.446,0.155,0,0.035,1.232,0,0,0.701
2019/1/27 7:00,2019/1/27 7:00,2.205,0.008,0,0.034,1.233,1.147,5.266,0.253
2019/1/27 8:00,2019/1/27 8:00,2.433,0.004,0,0.033,1.234,59.125,134.436,0.175
2019/1/27 9:00,2019/1/27 9:00,3.41,0.007,0,0.031,1.232,139.867,289.735,0.3
2019/1/27 10:00,2019/1/27 10:00,4.311,0.014,0,0.028,1.23,183.917,401.485,0.434
2019/1/27 11:00,2019/1/27 11:00,4.912,0.055,0,0.025,1.228,209.95,461.808,0.425
2019/1/27 12:00,2019/1/27 12:00,5.032,0.056,0,0.021,1.227,174.419,466.702,0.666
2019/1/27 13:00,2019/1/27 13:00,5.055,0.038,0,0.019,1.227,132.407,415.962,0.641
2019/1/27 14:00,2019/1/27 14:00,5.038,0.016,0,0.017,1.227,106.85,312.87,0.506
2019/1/27 15:00,2019/1/27 15:00,4.587,0.008,0,0.015,1.229,56.025,164.579,0.296
2019/1/27 16:00,2019/1/27 16:00,3.825,0.006,0,0.014,1.233,3.497,16.122,0.37
2019/1/27 17:00,2019/1/27 17:00,3.349,0.003,0,0.013,1.236,0,0,0.316
2019/1/27 18:00,2019/1/27 18:00,2.785,0,0,0.013,1.239,0,0,0.076
2019/1/27 19:00,2019/1/27 19:00,2.189,0,0,0.012,1.242,0,0,0.039
2019/1/27 20:00,2019/1/27 20:00,1.788,0,0,0.012,1.244,0,0,0.035
2019/1/27 21:00,2019/1/27 21:00,1.471,0,0,0.012,1.246,0,0,0.035
2019/1/27 22:00,2019/1/27 22:00,1.159,0,0,0.012,1.248,0,0,0.034
2019/1/27 23:00,2019/1/27 23:00,0.707,0,0,0.012,1.251,0,0,0.036
2019/1/28 0:00,2019/1/28 0:00,0.108,0,0,0.012,1.254,0,0,0.13
2019/1/28 1:00,2019/1/28 1:00,-0.308,0,0,0.012,1.257,0,0,0.248
2019/1/28 2:00,2019/1/28 2:00,-0.638,0.001,0.001,0.012,1.26,0,0,0.369
2019/1/28 3:00,2019/1/28 3:00,-0.806,0.002,0.002,0.012,1.262,0,0,0.474
